run_id,return_value
1,-22.95256458140666
2,-18.68701072887185
3,-19.552846238525735
4,-19.887509944813626
5,-19.887509944813626
6,-21.10499353332513
7,-20.04397138635586
8,-19.47846186152587
9,-18.75266019242826
10,-19.887509944813626
11,-15.017498480371772
12,-1.0925177082617212
13,-18.930562032483177
14,-19.887509944813626
15,-19.35968798462366
16,-18.617906030391424
17,-9.245422327743734
18,-14.479222692932712
19,-19.887509944813626
20,-20.192299765555916
21,-16.85978135830234
22,-19.887509944813626
23,-17.165952675867857
24,-17.30765504207446
25,-19.718181605774696
26,-19.391703585392474
27,-19.887509944813626
28,-7.4563899434246785
29,-17.165952675867857
30,-15.017498480371772
31,-20.089713739142994
32,-8.679391923940772
33,-19.887509944813626
34,-14.188655466244962
35,-20.447122411439015
36,-19.887509944813626
37,-19.12893609147025
38,-19.575203926599446
39,-8.083570446253445
40,-19.887509944813626
41,-6.1012630952074005
42,-10.779293968249283
43,-19.887509944813626
44,-18.75266019242826
45,-14.755261558286076
46,-19.887509944813626
47,-19.887509944813626
48,-19.42211840612285
49,-18.020879054663826
50,-19.887509944813626
51,-19.47846186152587
52,-7.4563899434246785
53,-18.2138433468341
54,-8.679391923940772
55,-13.882795227626277
56,-14.479222692932712
57,-19.887509944813626
58,-18.020879054663826
59,-16.144635303046893
60,-9.783151211356547
61,-6.1012630952074005
62,-17.5701586754722
63,-12.094397166027727
64,-19.887509944813626
65,-18.303151179492396
66,-19.654000943239783
67,-14.479222692932712
68,-9.783151211356547
69,-19.887509944813626
70,-19.887509944813626
71,-6.796199940447029
72,3.2134281249999983
73,-19.79283758377601
74,-19.77045715653852
75,-10.293993650788721
76,-19.887509944813626
77,-19.451012485816705
78,-8.083570446253445
79,-19.887509944813626
80,-19.991309661841687
81,-13.882795227626277
82,-14.188655466244962
83,-19.887509944813626
84,-19.887509944813626
85,-9.783151211356547
86,-19.887509944813626
87,-8.679391923940772
88,-12.865193442340022
89,-10.779293968249283
90,-19.687735851273903
91,-19.887509944813626
92,-19.887509944813626
93,-13.882795227626277
94,-19.654000943239783
95,-16.85978135830234
96,-18.874275823666505
97,-19.2531715814243
98,-15.94172137162831
99,-19.887509944813626
100,-19.887509944813626
