run_id,return_value
1,-19.887509944813626
2,-19.887509944813626
3,-19.887509944813626
4,-19.887509944813626
5,-16.337403537894552
6,-18.020879054663826
7,-19.887509944813626
8,-18.75266019242826
9,-18.75266019242826
10,-20.281406726152067
11,-19.887509944813626
12,-15.017498480371772
13,2.0527567187499987
14,-11.240329269836817
15,-17.016792290387222
16,-19.887509944813626
17,-12.489677307726339
18,-17.442272289970738
19,4.435187499999998
20,-12.865193442340022
21,-20.108827135435728
22,-19.887509944813626
23,-19.32598735223543
24,-20.192299765555916
25,-11.240329269836817
26,-10.779293968249283
27,-15.017498480371772
28,-19.451012485816705
29,-18.119835101930633
30,-7.4563899434246785
31,-19.2531715814243
32,-16.498664918412583
33,-8.083570446253445
34,-19.2531715814243
35,-11.240329269836817
36,-18.984033930859017
37,-19.822384123389952
38,-19.654000943239783
39,-19.35968798462366
40,-19.887509944813626
41,-19.887509944813626
42,-15.72812775960875
43,-21.431605161981583
44,-19.59644373026947
45,-19.616621543755997
46,-19.85776290282839
47,-12.094397166027727
48,-19.887509944813626
49,-19.887509944813626
50,-17.916714794382976
51,-18.815027182806848
52,-19.887509944813626
53,-14.188655466244962
54,-16.69450669294983
55,-17.30765504207446
56,-19.42211840612285
57,-19.52931183002709
58,-19.12893609147025
59,-18.387993620517772
60,-3.789197370120892
61,-19.671300896077792
62,-19.034832234316063
63,-20.16258275803354
64,7.075
65,-19.47846186152587
66,-14.479222692932712
67,-19.887509944813626
68,-19.887509944813626
69,-15.72812775960875
70,-19.391703585392474
71,-19.552846238525735
72,-8.083570446253445
73,-18.984033930859017
74,-18.303151179492396
75,-17.69165074169859
76,-13.882795227626277
77,-19.718181605774696
78,-12.094397166027727
79,-13.882795227626277
80,-9.245422327743734
81,-17.442272289970738
82,-17.916714794382976
83,-21.279813819507506
84,-19.47846186152587
85,-19.887509944813626
86,-19.887509944813626
87,-6.1012630952074005
88,-17.442272289970738
89,-21.72267137652574
90,-19.213864822551898
91,-20.3965645909659
92,-19.813035919357848
93,-19.80319570458721
94,5.721249999999999
95,-19.575203926599446
96,-19.887509944813626
97,-20.00252348168682
98,-17.80706820461366
99,-14.755261558286076
100,-18.617906030391424
