run_id,return_value
1,-6.1012630952074005
2,-8.083570446253445
3,-6.796199940447029
4,-17.165952675867857
5,-12.865193442340022
6,-15.503292378535525
7,-19.35968798462366
8,-8.679391923940772
9,-6.796199940447029
10,2.0527567187499987
11,-19.35968798462366
12,-19.47846186152587
13,-12.094397166027727
14,-18.303151179492396
15,-18.303151179492396
16,-13.221933770223021
17,-18.2138433468341
18,-12.489677307726339
19,-19.034832234316063
20,-17.69165074169859
21,-12.865193442340022
22,-4.599737501614847
23,-16.520533360999824
24,-18.68701072887185
25,-8.083570446253445
26,8.5
27,-16.520533360999824
28,-1.0925177082617212
29,-19.083090622600263
30,-6.1012630952074005
31,-20.3965645909659
32,-13.882795227626277
33,-19.887509944813626
34,-14.479222692932712
35,-14.479222692932712
36,-15.266623556353185
37,-10.779293968249283
38,-18.815027182806848
39,-6.796199940447029
40,-19.887509944813626
41,-19.887509944813626
42,-19.887509944813626
43,-13.221933770223021
44,-14.755261558286076
45,-10.779293968249283
46,-17.30765504207446
47,-19.887509944813626
48,-18.468593939491885
49,-16.337403537894552
50,-19.887509944813626
51,-19.887509944813626
52,-22.027951912111615
53,-20.42335694076339
54,-15.266623556353185
55,-17.30765504207446
56,-12.094397166027727
57,-20.3965645909659
58,-19.213864822551898
59,-11.678312806344977
60,-19.35968798462366
61,-8.083570446253445
62,-5.369750626534105
63,-14.188655466244962
64,-18.545164242517288
65,-19.887509944813626
66,-22.653721754338836
67,-16.85978135830234
68,-17.916714794382976
69,-16.520533360999824
70,-17.916714794382976
71,-20.545389483429524
72,8.5
73,-16.85978135830234
74,-13.221933770223021
75,-23.650592961786217
76,-19.887509944813626
77,-20.51249550649873
78,-19.887509944813626
79,-3.789197370120892
80,-22.799311849577006
81,-12.094397166027727
82,-18.984033930859017
83,-19.391703585392474
84,-15.94172137162831
85,-6.1012630952074005
86,-18.617906030391424
87,-18.020879054663826
88,-18.303151179492396
89,-19.42211840612285
90,-19.813035919357848
91,-20.654828257822402
92,-16.69450669294983
93,-8.679391923940772
94,-20.931349936513676
95,-19.172489286896734
96,-19.887509944813626
97,-18.984033930859017
98,-21.630913304940133
99,-20.05220619906861
100,-18.68701072887185
