run_id,return_value
1,-13.221933770223021
2,-12.489677307726339
3,-6.796199940447029
4,-16.85978135830234
5,-19.887509944813626
6,-6.796199940447029
7,-6.796199940447029
8,-13.56083708171187
9,-8.083570446253445
10,-8.083570446253445
11,-4.599737501614847
12,-19.172489286896734
13,-11.678312806344977
14,-18.617906030391424
15,-14.188655466244962
16,-14.188655466244962
17,-14.755261558286076
18,-18.545164242517288
19,-17.016792290387222
20,-19.290513002353087
21,-8.679391923940772
22,-19.2531715814243
23,-17.69165074169859
24,-16.69450669294983
25,-7.4563899434246785
26,-12.865193442340022
27,-19.887509944813626
28,-1.0925177082617212
29,-9.245422327743734
30,-23.462438810937588
31,-19.887509944813626
32,-7.4563899434246785
33,-19.083090622600263
34,-16.144635303046893
35,-6.1012630952074005
36,-11.240329269836817
37,-16.69450669294983
38,-6.1012630952074005
39,-13.221933770223021
40,-23.113883246490502
41,-19.172489286896734
42,-13.882795227626277
43,-17.442272289970738
44,-19.35968798462366
45,-19.290513002353087
46,-20.028716395805493
47,-45.855345176923265
48,-24.37655571253485
49,-17.165952675867857
50,-10.293993650788721
51,-20.654828257822402
52,-17.5701586754722
53,-9.245422327743734
54,-19.813035919357848
55,-19.887509944813626
56,-19.887509944813626
57,-14.755261558286076
58,-19.80319570458721
59,-19.451012485816705
60,-19.35968798462366
61,-19.887509944813626
62,-19.083090622600263
63,-5.369750626534105
64,-23.113883246490502
65,-20.737724142053267
66,-19.887509944813626
67,-7.4563899434246785
68,-18.119835101930633
69,-19.887509944813626
70,-20.95109378869766
71,-18.617906030391424
72,-6.1012630952074005
73,-19.887509944813626
74,-19.887509944813626
75,-3.789197370120892
76,-6.1012630952074005
77,-23.462438810937588
78,-19.887509944813626
79,-17.30765504207446
80,-11.678312806344977
81,-22.259190795005303
82,-16.69450669294983
83,-7.4563899434246785
84,-20.737724142053267
85,-15.266623556353185
86,-19.290513002353087
87,-6.1012630952074005
88,-19.887509944813626
89,-19.391703585392474
90,-20.545389483429524
91,-8.083570446253445
92,-13.882795227626277
93,-18.303151179492396
94,-13.882795227626277
95,-19.083090622600263
96,-23.650592961786217
97,-20.879157936928674
98,-23.28369236763139
99,-16.144635303046893
100,-12.865193442340022
