run_id,return_value
1,-19.887509944813626
2,-8.083570446253445
3,-19.887509944813626
4,-11.678312806344977
5,-15.017498480371772
6,-19.887509944813626
7,-15.503292378535525
8,-19.47846186152587
9,-17.442272289970738
10,-12.094397166027727
11,-19.77045715653852
12,-17.69165074169859
13,-19.887509944813626
14,-18.303151179492396
15,-7.4563899434246785
16,-19.887509944813626
17,-6.1012630952074005
18,-11.240329269836817
19,-19.172489286896734
20,-19.887509944813626
21,-6.1012630952074005
22,-19.887509944813626
23,-19.887509944813626
24,-19.887509944813626
25,-7.4563899434246785
26,-19.887509944813626
27,-18.387993620517772
28,-16.337403537894552
29,-17.30765504207446
30,-3.789197370120892
31,-18.984033930859017
32,-16.337403537894552
33,-15.94172137162831
34,-19.59644373026947
35,-19.887509944813626
36,-11.678312806344977
37,-19.718181605774696
38,-19.887509944813626
39,-14.755261558286076
40,-19.887509944813626
41,-6.1012630952074005
42,-9.245422327743734
43,-18.984033930859017
44,-19.887509944813626
45,-7.4563899434246785
46,-16.520533360999824
47,-15.503292378535525
48,-19.42211840612285
49,-19.887509944813626
50,-19.77045715653852
51,-16.144635303046893
52,-16.337403537894552
53,-17.016792290387222
54,-12.489677307726339
55,-17.69165074169859
56,-8.679391923940772
57,-19.47846186152587
58,-11.678312806344977
59,-13.221933770223021
60,-19.654000943239783
61,-19.42211840612285
62,-19.887509944813626
63,-19.887509944813626
64,-19.822384123389952
65,-12.865193442340022
66,-19.52931183002709
67,-18.815027182806848
68,-19.034832234316063
69,-15.266623556353185
70,-6.796199940447029
71,-19.616621543755997
72,-19.083090622600263
73,-15.503292378535525
74,-19.887509944813626
75,-19.887509944813626
76,-8.083570446253445
77,-11.678312806344977
78,-15.266623556353185
79,-18.815027182806848
80,-13.56083708171187
81,-19.887509944813626
82,-7.4563899434246785
83,-19.703349058710206
84,-11.240329269836817
85,-15.94172137162831
86,-16.85978135830234
87,-10.293993650788721
88,-15.503292378535525
89,-8.083570446253445
90,-19.887509944813626
91,-13.882795227626277
92,-19.887509944813626
93,-19.887509944813626
94,-16.69450669294983
95,-19.635790466568196
96,-18.468593939491885
97,-19.887509944813626
98,-14.479222692932712
99,-18.387993620517772
100,-18.119835101930633
