run_id,return_value
1,-12.865193442340022
2,-19.172489286896734
3,-8.679391923940772
4,-19.32598735223543
5,-17.80706820461366
6,-18.303151179492396
7,-6.1012630952074005
8,-16.85978135830234
9,-12.489677307726339
10,-6.796199940447029
11,-17.80706820461366
12,-4.599737501614847
13,-19.50453876844957
14,-19.391703585392474
15,-19.59644373026947
16,-8.083570446253445
17,-19.451012485816705
18,-8.083570446253445
19,-18.2138433468341
20,-18.020879054663826
21,-12.865193442340022
22,-7.4563899434246785
23,-19.887509944813626
24,-14.188655466244962
25,-7.4563899434246785
26,-12.489677307726339
27,-19.887509944813626
28,-15.017498480371772
29,-9.783151211356547
30,-12.865193442340022
31,-13.882795227626277
32,-19.32598735223543
33,-18.303151179492396
34,-15.266623556353185
35,-18.815027182806848
36,-19.74565889921166
37,-18.930562032483177
38,-8.083570446253445
39,-21.81925882030006
40,-19.887509944813626
41,-19.290513002353087
42,-19.32598735223543
43,-19.034832234316063
44,-19.74565889921166
45,-14.755261558286076
46,-15.017498480371772
47,-19.687735851273903
48,-14.479222692932712
49,-10.293993650788721
50,-19.887509944813626
51,-16.337403537894552
52,-7.4563899434246785
53,-19.213864822551898
54,-6.796199940447029
55,-19.50453876844957
56,-18.387993620517772
57,-3.789197370120892
58,-18.387993620517772
59,-19.887509944813626
60,-15.017498480371772
61,-18.75266019242826
62,-17.69165074169859
63,-21.169071616931
64,-17.30765504207446
65,-18.119835101930633
66,-19.887509944813626
67,-19.781934298711594
68,-15.503292378535525
69,-20.008576825732778
70,-19.12893609147025
71,-5.369750626534105
72,-8.679391923940772
73,-20.931349936513676
74,-19.887509944813626
75,-6.1012630952074005
76,-11.240329269836817
77,-18.468593939491885
78,-19.887509944813626
79,-19.083090622600263
80,-17.442272289970738
81,-18.119835101930633
82,-21.4609314773278
83,-19.290513002353087
84,-21.044119353899553
85,-17.165952675867857
86,-21.236522231252962
87,-19.552846238525735
88,-14.755261558286076
89,-19.887509944813626
90,-18.545164242517288
91,-11.678312806344977
92,-19.451012485816705
93,-18.984033930859017
94,-19.12893609147025
95,-21.236522231252962
96,-19.290513002353087
97,-18.020879054663826
98,-19.887509944813626
99,-19.887509944813626
100,-20.37111185865829
