run_id,return_value
1,-4.599737501614848
2,-16.14463530304689
3,-8.67939192394077
4,-19.887509944813623
5,-17.165952675867853
6,-16.337403537894545
7,-15.728127759608746
8,-13.882795227626273
9,-6.7961999404470275
10,-19.359687984623655
11,-15.266623556353181
12,-19.813035919357844
13,-18.61790603039142
14,-6.101263095207399
15,-12.489677307726335
16,-9.245422327743732
17,-19.17248928689673
18,-7.456389943424677
19,-8.67939192394077
20,-9.783151211356545
21,-15.503292378535521
22,-8.67939192394077
23,-13.560837081711867
24,-8.083570446253443
25,-12.489677307726335
26,-5.3697506265341035
27,-19.422118406122845
28,-17.916714794382973
29,-19.887509944813623
30,-14.755261558286072
31,-15.941721371628306
32,-18.38799362051777
33,-19.887509944813623
34,-18.11983510193063
35,-19.887509944813623
36,-5.3697506265341035
37,-19.887509944813623
38,-24.27658475685339
39,-19.887509944813623
40,-19.616621543755993
41,-19.792837583776006
42,-19.887509944813623
43,-19.887509944813623
44,-19.08309062260026
45,-23.650592961786217
46,-12.489677307726335
47,-19.887509944813623
48,-2.037891822848634
49,-17.442272289970738
50,-9.245422327743732
51,-16.14463530304689
52,-13.560837081711867
53,-19.17248928689673
54,-19.887509944813623
55,-19.887509944813623
56,-18.930562032483174
57,-3.789197370120892
58,-5.3697506265341035
59,-19.887509944813623
60,-17.442272289970738
61,7.075
62,-17.442272289970738
63,-17.165952675867853
64,-19.887509944813623
65,-39.751899282137494
66,-12.489677307726335
67,-16.694506692949826
68,-17.01679229038722
69,-19.887509944813623
70,-20.10035604410769
71,-17.916714794382973
72,-12.865193442340018
73,-21.04411935389955
74,-13.882795227626273
75,-10.779293968249279
76,-8.67939192394077
77,-6.7961999404470275
78,-19.718181605774692
79,8.5
80,-19.887509944813623
81,-22.799311849577002
82,-18.545164242517284
83,-19.887509944813623
84,-6.7961999404470275
85,-15.941721371628306
86,-19.887509944813623
87,-13.882795227626273
88,-16.694506692949826
89,-22.515411163862574
90,-19.887509944813623
91,-19.887509944813623
92,-10.293993650788718
93,-12.094397166027724
94,-19.887509944813623
95,-6.7961999404470275
96,-12.094397166027724
97,-19.887509944813623
98,-13.221933770223018
99,-20.052206199068607
100,-19.803195704587207
