run_id,return_value
1,-18.020879054663826
2,-17.442272289970738
3,-6.1012630952074005
4,-11.678312806344977
5,-16.69450669294983
6,-18.020879054663826
7,-12.489677307726339
8,-6.1012630952074005
9,-15.72812775960875
10,-19.887509944813626
11,-16.144635303046893
12,-17.69165074169859
13,-19.887509944813626
14,-6.1012630952074005
15,-17.016792290387222
16,-12.865193442340022
17,-13.221933770223021
18,-4.599737501614847
19,-11.240329269836817
20,-8.083570446253445
21,-19.813035919357848
22,-16.337403537894552
23,-19.391703585392474
24,-17.30765504207446
25,-13.221933770223021
26,-19.887509944813626
27,-17.442272289970738
28,-6.796199940447029
29,-19.35968798462366
30,-18.303151179492396
31,-9.783151211356547
32,-9.245422327743734
33,-3.789197370120892
34,-19.887509944813626
35,-13.56083708171187
36,-16.337403537894552
37,4.435187499999998
38,-19.59644373026947
39,-8.083570446253445
40,-19.887509944813626
41,-19.887509944813626
42,-19.12893609147025
43,-27.167663265787866
44,-35.87938339292927
45,-8.679391923940772
46,-17.30765504207446
47,-15.72812775960875
48,-20.545389483429524
49,-19.887509944813626
50,-4.599737501614847
51,-5.369750626534105
52,-5.369750626534105
53,-36.77434570581311
54,-19.391703585392474
55,8.5
56,-15.94172137162831
57,-15.266623556353185
58,-4.599737501614847
59,-19.887509944813626
60,-2.935997231706202
61,-18.874275823666505
62,-4.599737501614847
63,-19.887509944813626
64,-23.591910512825038
65,-18.387993620517772
66,-6.796199940447029
67,-19.35968798462366
68,-15.266623556353185
69,-20.481246228414474
70,-19.391703585392474
71,-19.290513002353087
72,-20.748684340492943
73,-19.887509944813626
74,-18.119835101930633
75,-15.94172137162831
76,-50.34353009841995
77,-16.69450669294983
78,-23.848649962679513
79,-6.1012630952074005
80,-19.887509944813626
81,-19.391703585392474
82,-19.35968798462366
83,-14.479222692932712
84,-19.887509944813626
85,-16.144635303046893
86,-77.11113754340411
87,-6.1012630952074005
88,-20.931349936513676
89,-18.387993620517772
90,-39.7518992821375
91,-19.887509944813626
92,-7.4563899434246785
93,-12.865193442340022
94,-17.30765504207446
95,-17.442272289970738
96,-19.671300896077792
97,-24.666106042240024
98,-19.451012485816705
99,-18.545164242517288
100,-20.183493655866805
