run_id,return_value
1,-9.783151211356547
2,-17.69165074169859
3,-19.80319570458721
4,-19.887509944813626
5,-19.887509944813626
6,-19.034832234316063
7,-18.303151179492396
8,-19.887509944813626
9,-19.887509944813626
10,-19.887509944813626
11,-12.094397166027727
12,-14.479222692932712
13,-16.520533360999824
14,-19.887509944813626
15,-16.337403537894552
16,-19.887509944813626
17,-17.916714794382976
18,-12.094397166027727
19,-12.489677307726339
20,-10.293993650788721
21,-19.172489286896734
22,-18.815027182806848
23,-6.1012630952074005
24,-9.245422327743734
25,-18.020879054663826
26,-13.56083708171187
27,-6.796199940447029
28,-6.796199940447029
29,-13.882795227626277
30,-19.083090622600263
31,-19.47846186152587
32,-14.188655466244962
33,-19.781934298711594
34,-19.552846238525735
35,-16.69450669294983
36,-7.4563899434246785
37,-8.679391923940772
38,-19.758375954251076
39,-9.245422327743734
40,-19.2531715814243
41,-19.887509944813626
42,-19.887509944813626
43,-19.887509944813626
44,-17.30765504207446
45,-19.887509944813626
46,-19.887509944813626
47,-6.1012630952074005
48,-16.84004508886736
49,-23.356863164835556
50,-19.034832234316063
51,-18.68701072887185
52,-10.779293968249283
53,-10.293993650788721
54,-18.303151179492396
55,-16.69450669294983
56,-8.679391923940772
57,-19.887509944813626
58,-7.4563899434246785
59,-19.887509944813626
60,-10.779293968249283
61,-17.016792290387222
62,-19.887509944813626
63,-7.4563899434246785
64,-4.599737501614847
65,-15.503292378535525
66,-10.293993650788721
67,-19.887509944813626
68,-19.887509944813626
69,-19.887509944813626
70,-19.887509944813626
71,-6.796199940447029
72,-19.887509944813626
73,-19.552846238525735
74,-17.80706820461366
75,-8.679391923940772
76,-19.887509944813626
77,-12.316112501614844
78,-19.949658669680815
79,-5.369750626534105
80,-19.887509944813626
81,-18.119835101930633
82,-17.442272289970738
83,-20.268052944744728
84,-18.930562032483177
85,-18.2138433468341
86,-15.72812775960875
87,-9.245422327743734
88,-7.4563899434246785
89,-7.4563899434246785
90,-7.4563899434246785
91,-19.616621543755997
92,-19.887509944813626
93,-18.303151179492396
94,-17.30765504207446
95,-12.865193442340022
96,-18.68701072887185
97,-15.503292378535525
98,-22.649354004242063
99,-19.213864822551898
100,4.435187499999998
