run_id,return_value
1,5.9049000000000005
2,5.3144100000000005
3,7.290000000000001
4,4.304672100000001
5,5.3144100000000005
6,4.7829690000000005
7,6.561
8,6.561
9,3.486784401000001
10,-6.561
11,5.3144100000000005
12,-3.874204890000001
13,4.7829690000000005
14,-3.486784401000001
15,3.486784401000001
16,-3.138105960900001
17,5.9049000000000005
18,4.304672100000001
19,-6.561
20,4.304672100000001
21,-6.561
22,3.874204890000001
23,2.287679245496101
24,3.486784401000001
25,5.3144100000000005
26,2.5418658283290005
27,-2.824295364810001
28,3.874204890000001
29,4.7829690000000005
30,4.304672100000001
31,7.290000000000001
32,5.9049000000000005
33,2.824295364810001
34,6.561
35,6.561
36,3.138105960900001
37,4.304672100000001
38,-5.3144100000000005
39,3.874204890000001
40,-5.9049000000000005
41,5.9049000000000005
42,5.9049000000000005
43,-6.561
44,5.9049000000000005
45,5.3144100000000005
46,7.290000000000001
47,6.561
48,5.3144100000000005
49,5.3144100000000005
50,5.3144100000000005
51,6.561
52,-6.561
53,2.5418658283290005
54,5.3144100000000005
55,3.874204890000001
56,-5.9049000000000005
57,7.290000000000001
58,-5.9049000000000005
59,-6.561
60,6.561
61,7.290000000000001
62,3.486784401000001
63,4.304672100000001
64,4.304672100000001
65,4.304672100000001
66,3.874204890000001
67,5.9049000000000005
68,2.824295364810001
69,5.9049000000000005
70,-5.9049000000000005
71,-5.3144100000000005
72,6.561
73,3.138105960900001
74,6.561
75,4.7829690000000005
76,4.7829690000000005
77,-5.9049000000000005
78,5.9049000000000005
79,5.9049000000000005
80,4.304672100000001
81,5.3144100000000005
82,-6.561
83,-5.9049000000000005
84,5.3144100000000005
85,2.058911320946491
86,4.7829690000000005
87,4.7829690000000005
88,5.3144100000000005
89,6.561
90,3.138105960900001
91,-6.561
92,5.9049000000000005
93,6.561
94,2.5418658283290005
95,5.9049000000000005
96,5.9049000000000005
97,5.3144100000000005
98,3.486784401000001
99,4.304672100000001
100,-7.290000000000001
