run_id,return_value
1,18.058385860617324
2,31.79283575345217
3,13.210483826025165
4,12.62766323352858
5,23.956726942090317
6,13.345764641822274
7,29.414566900898848
8,21.54865019282558
9,21.201574961848593
10,19.5692440477267
11,30.433381251366605
12,30.327199118347494
13,18.61204769962541
14,26.064753574056407
15,11.922461652987709
16,34.527425320598105
17,15.606057126334617
18,30.137751693874016
19,37.11444509006268
20,21.47854467742949
21,37.11444509006268
22,27.328213551233432
23,14.584522781296151
24,30.863971395661967
25,25.18471124039274
26,25.27030542417973
27,26.905123574469325
28,28.067176891877963
29,24.32614993927714
30,29.999225508110236
31,26.459844612294606
32,27.328213551233432
33,28.932597771271027
34,34.05928416807969
35,34.01198138304403
36,21.577988508079077
37,8.04788335952705
38,29.100651000778292
39,31.79283575345217
40,32.4282978605683
41,21.086139743269417
42,17.010669521850012
43,19.180134334782366
44,23.63125184961645
45,16.314067668587374
46,17.42969435216616
47,25.539288454712025
48,24.202305702992383
49,20.621478080245723
50,6.990475486966564
51,25.67755854917973
52,21.525305728691137
53,16.314067668587374
54,29.938895989533634
55,16.729256974014334
56,20.756460724233413
57,24.35154998961927
58,21.29545249800856
59,22.695549247577034
60,17.010669521850012
61,22.461530235862572
62,21.769742299857185
63,17.255847526664148
64,18.537329027107692
65,17.31370796272211
66,23.103216574415733
67,30.771089453970678
68,26.550578050449634
69,28.04780745456877
70,27.90403456557566
71,22.42991233526425
72,20.711090253246358
73,22.695549247577034
74,15.444290353847762
75,16.27684647067619
76,29.696995128884645
77,35.36619894282471
78,11.922461652987709
79,8.112085240892384
80,23.612728042483916
81,12.19427436843378
82,24.435029079401698
83,26.9289066053175
84,30.141593565799663
85,30.169901015359713
86,32.156646847495665
87,34.646194456122664
88,35.20795483993168
89,29.638474748903747
90,27.552355185427892
91,26.624369709688867
92,11.922461652987709
93,28.04780745456877
94,24.733403064277137
95,23.961899514119448
96,17.244310525830944
97,18.461051414426464
98,15.127423721769855
99,32.626905019797405
100,28.04780745456877
