run_id,return_value
1,-6.796199940447029
2,-6.796199940447029
3,-6.796199940447029
4,-18.617906030391424
5,-14.188655466244962
6,-18.815027182806848
7,-17.5701586754722
8,-17.016792290387222
9,-18.874275823666505
10,-11.240329269836817
11,-18.468593939491885
12,-15.266623556353185
13,-19.887509944813626
14,-16.69450669294983
15,-19.887509944813626
16,-18.545164242517288
17,-18.020879054663826
18,-17.916714794382976
19,-19.887509944813626
20,-8.679391923940772
21,-18.874275823666505
22,-19.887509944813626
23,-15.017498480371772
24,-18.984033930859017
25,-5.369750626534105
26,-8.083570446253445
27,-12.489677307726339
28,-9.783151211356547
29,-12.489677307726339
30,-15.72812775960875
31,-19.213864822551898
32,-9.245422327743734
33,-6.1012630952074005
34,-19.887509944813626
35,-19.213864822551898
36,-9.783151211356547
37,-12.865193442340022
38,-14.188655466244962
39,-19.887509944813626
40,-10.779293968249283
41,-19.887509944813626
42,-18.387993620517772
43,-12.094397166027727
44,-19.822384123389952
45,-19.887509944813626
46,-17.916714794382976
47,-18.020879054663826
48,-6.796199940447029
49,-18.2138433468341
50,-15.94172137162831
51,-18.468593939491885
52,-6.796199940447029
53,-15.266623556353185
54,-19.887509944813626
55,-9.783151211356547
56,-19.887509944813626
57,-19.887509944813626
58,-8.679391923940772
59,-19.887509944813626
60,-19.887509944813626
61,-9.783151211356547
62,-17.016792290387222
63,-6.796199940447029
64,-18.930562032483177
65,-13.56083708171187
66,-17.80706820461366
67,-4.599737501614847
68,-19.50453876844957
69,-17.165952675867857
70,-13.882795227626277
71,-16.69450669294983
72,-10.293993650788721
73,-16.337403537894552
74,-19.35968798462366
75,-18.617906030391424
76,-15.266623556353185
77,-19.290513002353087
78,-14.479222692932712
79,-19.887509944813626
80,-17.165952675867857
81,-19.887509944813626
82,-19.887509944813626
83,-12.865193442340022
84,-16.337403537894552
85,-7.4563899434246785
86,-10.293993650788721
87,-15.266623556353185
88,-19.290513002353087
89,-7.4563899434246785
90,-19.887509944813626
91,-17.016792290387222
92,-11.678312806344977
93,-19.654000943239783
94,-15.017498480371772
95,-15.266623556353185
96,-17.916714794382976
97,-19.813035919357848
98,-18.68701072887185
99,-17.69165074169859
100,-11.240329269836817
