run_id,return_value
1,-4.599737501614847
2,-19.887509944813626
3,-19.758375954251076
4,-16.520533360999824
5,-9.783151211356547
6,-19.687735851273903
7,-16.69450669294983
8,-18.020879054663826
9,-18.815027182806848
10,-19.616621543755997
11,-19.718181605774696
12,-18.874275823666505
13,-18.617906030391424
14,-0.09738706132812691
15,-18.75266019242826
16,-19.887509944813626
17,-19.822384123389952
18,-15.503292378535525
19,-16.520533360999824
20,-17.165952675867857
21,-8.083570446253445
22,-17.165952675867857
23,-19.887509944813626
24,-12.489677307726339
25,-18.874275823666505
26,-8.679391923940772
27,-13.882795227626277
28,-15.94172137162831
29,-19.2531715814243
30,-17.69165074169859
31,-19.616621543755997
32,-19.35968798462366
33,-17.5701586754722
34,-15.266623556353185
35,-11.240329269836817
36,-15.94172137162831
37,-19.575203926599446
38,-8.083570446253445
39,-19.12893609147025
40,-19.887509944813626
41,-15.017498480371772
42,-15.94172137162831
43,-19.213864822551898
44,-14.479222692932712
45,-8.083570446253445
46,-19.575203926599446
47,-16.69450669294983
48,-19.77045715653852
49,-19.034832234316063
50,-11.678312806344977
51,-19.034832234316063
52,-19.980525739416937
53,-12.489677307726339
54,-17.165952675867857
55,-13.882795227626277
56,-8.083570446253445
57,-19.79283758377601
58,-15.503292378535525
59,-19.32598735223543
60,-15.017498480371772
61,-19.47846186152587
62,-12.865193442340022
63,-18.468593939491885
64,-19.12893609147025
65,-12.865193442340022
66,-18.387993620517772
67,-17.5701586754722
68,-11.240329269836817
69,-17.016792290387222
70,-19.887509944813626
71,-17.30765504207446
72,-12.094397166027727
73,-19.32598735223543
74,-19.887509944813626
75,-15.503292378535525
76,-19.32598735223543
77,-19.887509944813626
78,-16.69450669294983
79,-19.887509944813626
80,-16.69450669294983
81,-9.783151211356547
82,-19.887509944813626
83,-19.887509944813626
84,-19.887509944813626
85,-20.16241830706547
86,-15.718439928319524
87,-14.755261558286076
88,-20.014948766833786
89,-18.387993620517772
90,-18.874275823666505
91,-10.779293968249283
92,-14.188655466244962
93,-19.12893609147025
94,-19.887509944813626
95,-19.47846186152587
96,-18.545164242517288
97,-18.303151179492396
98,-16.144635303046893
99,-11.240329269836817
100,-17.30765504207446
