run_id,return_value
1,-15.503292378535525
2,-19.52931183002709
3,-8.083570446253445
4,-6.796199940447029
5,-8.679391923940772
6,-13.221933770223021
7,-18.020879054663826
8,-6.1012630952074005
9,-6.1012630952074005
10,-12.865193442340022
11,-18.815027182806848
12,-3.789197370120892
13,-11.240329269836817
14,-16.85978135830234
15,-16.337403537894552
16,-9.783151211356547
17,-4.599737501614847
18,-8.679391923940772
19,-5.369750626534105
20,-15.503292378535525
21,-15.72812775960875
22,-13.221933770223021
23,-12.489677307726339
24,-17.69165074169859
25,-19.887509944813626
26,-18.545164242517288
27,-8.083570446253445
28,-6.796199940447029
29,-12.489677307726339
30,-11.240329269836817
31,-19.654000943239783
32,-19.887509944813626
33,-10.293993650788721
34,-19.616621543755997
35,-18.984033930859017
36,-15.503292378535525
37,-19.887509944813626
38,-19.034832234316063
39,-8.083570446253445
40,-6.796199940447029
41,-19.887509944813626
42,-12.489677307726339
43,-10.293993650788721
44,-14.188655466244962
45,-13.56083708171187
46,-10.779293968249283
47,-14.479222692932712
48,-11.240329269836817
49,-16.85978135830234
50,-16.69450669294983
51,-7.4563899434246785
52,-2.037891822848634
53,-15.017498480371772
54,-19.718181605774696
55,-19.887509944813626
56,-19.887509944813626
57,-3.789197370120892
58,-19.451012485816705
59,-10.293993650788721
60,-17.916714794382976
61,-17.69165074169859
62,-17.165952675867857
63,-14.755261558286076
64,-18.75266019242826
65,-12.094397166027727
66,-13.56083708171187
67,-19.59644373026947
68,-19.887509944813626
69,-15.72812775960875
70,-15.266623556353185
71,-14.755261558286076
72,-18.68701072887185
73,-12.489677307726339
74,-7.4563899434246785
75,-19.887509944813626
76,-13.56083708171187
77,-12.094397166027727
78,-19.887509944813626
79,-17.442272289970738
80,-19.887509944813626
81,-18.468593939491885
82,-9.783151211356547
83,0.9501188828124985
84,-9.245422327743734
85,-19.887509944813626
86,-6.796199940447029
87,-8.679391923940772
88,-10.293993650788721
89,-19.887509944813626
90,-19.887509944813626
91,-7.4563899434246785
92,-19.887509944813626
93,-18.119835101930633
94,-18.119835101930633
95,-19.887509944813626
96,-17.016792290387222
97,-19.887509944813626
98,-17.165952675867857
99,-6.1012630952074005
100,-18.387993620517772
