run_id,return_value
1,-16.694506692949826
2,-19.887509944813623
3,-18.213843346834096
4,-19.290513002353084
5,-19.887509944813623
6,-16.694506692949826
7,-16.52053336099982
8,-18.752660192428255
9,-18.468593939491882
10,-19.887509944813623
11,-21.682960666984453
12,-18.38799362051777
13,-13.560837081711867
14,-19.887509944813623
15,-18.545164242517284
16,-19.887509944813623
17,-19.39170358539247
18,-19.803195704587207
19,-15.266623556353181
20,-19.887509944813623
21,-13.882795227626273
22,-18.687010728871847
23,-19.887509944813623
24,-17.5701586754722
25,-9.783151211356545
26,-18.8742758236665
27,-19.732272525485957
28,-19.101507944236083
29,-9.783151211356545
30,-15.728127759608746
31,-19.95999715853829
32,-18.545164242517284
33,-15.503292378535521
34,-16.337403537894545
35,-10.293993650788718
36,-16.52053336099982
37,-17.807068204613657
38,-11.678312806344973
39,-19.718181605774692
40,-19.596443730269467
41,-19.529311830027087
42,-19.758375954251072
43,-11.240329269836813
44,-19.03483223431606
45,-12.094397166027724
46,-17.307655042074458
47,-19.128936091470248
48,-19.359687984623655
49,-15.503292378535521
50,-19.82238412338995
51,-19.887509944813623
52,-19.887509944813623
53,-15.503292378535521
54,-17.916714794382973
55,-17.5701586754722
56,-19.887509944813623
57,-18.11983510193063
58,-19.67130089607779
59,-12.489677307726335
60,-19.887509944813623
61,-17.916714794382973
62,-10.293993650788718
63,-19.887509944813623
64,-18.752660192428255
65,-18.11983510193063
66,-19.65400094323978
67,-19.887509944813623
68,-14.188655466244958
69,-12.489677307726335
70,-16.859781358302335
71,-15.017498480371769
72,-17.01679229038722
73,-19.290513002353084
74,-15.941721371628306
75,-11.678312806344973
76,-11.678312806344973
77,-10.779293968249279
78,-15.728127759608746
79,-19.887509944813623
80,-19.325987352235426
81,-17.442272289970738
82,-19.288904014549068
83,-17.807068204613657
84,-17.691650741698588
85,-10.779293968249279
86,-19.529311830027087
87,-16.859781358302335
88,-19.887509944813623
89,-18.303151179492392
90,-12.489677307726335
91,-16.859781358302335
92,-18.38799362051777
93,-18.213843346834096
94,-19.887509944813623
95,-18.213843346834096
96,-18.020879054663823
97,-18.38799362051777
98,-17.442272289970738
99,-18.11983510193063
100,-19.596443730269467
