run_id,return_value
1,-15.94172137162831
2,-19.887509944813626
3,-13.221933770223021
4,-19.451012485816705
5,-18.874275823666505
6,-16.520533360999824
7,-7.4563899434246785
8,-19.887509944813626
9,-18.119835101930633
10,-9.783151211356547
11,-19.887509944813626
12,-9.245422327743734
13,-16.144635303046893
14,-18.984033930859017
15,-13.882795227626277
16,-11.240329269836817
17,-11.240329269836817
18,-15.017498480371772
19,-19.887509944813626
20,-19.887509944813626
21,-7.4563899434246785
22,-10.293993650788721
23,-18.930562032483177
24,-7.4563899434246785
25,-10.293993650788721
26,-9.245422327743734
27,-14.755261558286076
28,-19.35968798462366
29,-18.75266019242826
30,-17.30765504207446
31,-19.887509944813626
32,-19.50453876844957
33,-17.5701586754722
34,-18.68701072887185
35,-11.240329269836817
36,-15.72812775960875
37,-19.47846186152587
38,-19.887509944813626
39,-18.930562032483177
40,-16.69450669294983
41,-15.72812775960875
42,-18.930562032483177
43,-12.489677307726339
44,-19.35968798462366
45,-15.017498480371772
46,-7.4563899434246785
47,-17.916714794382976
48,-7.4563899434246785
49,-18.815027182806848
50,-5.369750626534105
51,-19.79283758377601
52,-19.887509944813626
53,-19.887509944813626
54,-8.083570446253445
55,-15.94172137162831
56,-19.887509944813626
57,-19.822384123389952
58,-19.887509944813626
59,-14.188655466244962
60,-19.887509944813626
61,-6.1012630952074005
62,-9.783151211356547
63,-13.221933770223021
64,-15.266623556353185
65,-19.887509944813626
66,-19.887509944813626
67,-18.617906030391424
68,-10.293993650788721
69,-19.083090622600263
70,-19.79283758377601
71,-11.678312806344977
72,-10.779293968249283
73,-19.887509944813626
74,-19.887509944813626
75,-18.75266019242826
76,-14.755261558286076
77,-15.017498480371772
78,-16.520533360999824
79,-14.188655466244962
80,-7.4563899434246785
81,-19.887509944813626
82,-18.75266019242826
83,-13.221933770223021
84,-19.213864822551898
85,-19.887509944813626
86,-12.489677307726339
87,-19.2531715814243
88,-18.303151179492396
89,-10.779293968249283
90,-17.80706820461366
91,-15.503292378535525
92,-19.887509944813626
93,-5.369750626534105
94,-19.887509944813626
95,-18.020879054663826
96,-19.42211840612285
97,-19.887509944813626
98,-7.4563899434246785
99,-10.293993650788721
100,-19.887509944813626
